qid,category,subcategory,level,answer,pred,response
630,Semantics,Semantic Compatibility,3,I,I,"""달리다""는 '강아지가 달리다'처럼 '빠르게 움직이다'라는 뜻도 되고, '댓글이 달리다'처럼 '어떤 것이 붙거나 생성되다'라는 뜻도 된다. 따라서 서로 다른 의미에서 강아지와 댓글 모두 '달리다'의 주어가 될 수 있다. 다른 보기들은 어색한 결합이거나 사실과 다른 설명이다.

### ANSWER
I"
631,Semantics,Conjunctions,1,D,D,"(1)과 (2)는 인공지능 기술의 빠른 발전과 모든 사람이 이를 체감하지 못한다는 점이 대조되므로 ‘하지만’이 자연스럽다. (3)은 (2)의 구체적인 사례로서 소외계층이 정보격차 등의 난관을 겪는 상황을 보여 주므로 ‘예컨대’로 연결하는 것이 적절하다. 따라서 D가 가장 자연스러운 연결이다.

### ANSWER
D"
448,Syntax,Argument Structure & Valency,2,B,B,"<보기>의 서술어 ‘빌다’는 주어, ‘용서를’이라는 목적어, ‘피해자에게’라는 부사어를 모두 요구하는 3자리 서술어이다. 선택지 중 B의 ‘대꾸하다’는 주어, ‘큰누나에게’라는 상대 부사어, ‘무어라고’라는 내용 부사어를 요구하므로 같은 3자리 구조이다. 다른 선택지들은 주어만 요구하거나 주어와 부사어 하나만 요구하는 경우이다.

### ANSWER
B"
449,Syntax,Argument Structure & Valency,1,D,D,"<보기>의 서술어 ‘삼았다’는 ‘아버지가(주어) 김씨를(목적어) 아들로(보어/필수 부사어)’처럼 세 자릿수를 요구하는 삼항 서술어입니다. 각 선택지 중 ‘안내했다’는 ‘할아버지를(목적어) 출입문으로(필수 부사어)’와 같이 주어를 포함해 세 자릿수를 요구합니다. 나머지는 대부분 한 자리 또는 두 자리 서술어이므로, 보기와 같은 것은 D입니다.

### ANSWER
D"
450,Syntax,Argument Structure & Valency,2,I,I,"'덧나다'는 주어 하나만 필수적으로 요구하는 한 자리 서술어이다. '위염이 덧나 있었다'처럼 주어만으로 문장이 성립하므로 자릿수는 1이다. 각 보기에서 같은 한 자리 서술어를 찾으면, '불타오르다'도 '집념이 불타올랐다'처럼 주어만으로 성립하는 한 자리 서술어이다. 나머지는 목적어나 필수 부사어를 요구하는 두 자리 또는 세 자리 서술어이다.

### ANSWER
I"
451,Syntax,Argument Structure & Valency,3,G,A,"### ANSWER
A"
452,Pragmatics,Implicature,3,E,E,"을은 꽃구경을 가지 말라고 갑을 칭찬하며 돌리려는 말을 했을 가능성이 크다. “네가 꽃인데 굳이 꽃구경을 가야겠어?”는 갑을 꽃에 비유해 칭찬하는 말이므로, 갑이 “비행기 태워도 소용없어”라고 응답하는 흐름과 자연스럽게 이어진다. ‘비행기 태우다’는 ‘칭찬으로 띄워 주다’라는 뜻의 관용 표현이기 때문이다. 따라서 을의 말로 가장 적절한 것은 E이다.

### ANSWER
E"
453,Syntax,Argument Structure & Valency,1,F,F,"<보기>의 서술어 ‘버려지고 싶지 않다’는 주어(버려지는 대상)와 ‘친가에게’로 표시된 행위주(버리는 주체)를 요구하는 두 자리 서술어이다. 선택지 중 ‘그가 일개미에게 쏘였다’도 피동문으로, 주어 ‘그가’와 행위주 ‘일개미에게’를 필수적으로 요구하는 두 자리 서술어이다. 다른 선택지들은 한 자리 서술어이거나 세 자리 서술어이다.

### ANSWER
F"
454,Syntax,Argument Structure & Valency,2,H,A,"### ANSWER
A"
455,Syntax,Argument Structure & Valency,3,J,G,"### ANSWER
G"
272,Semantics,Semantic Compatibility,3,A,D,"### ANSWER
D"
273,Semantics,Semantic Compatibility,3,B,I,"[회사3]과 [집1]은 모두 ‘~에서’와 결합하여 이동의 출발점을 나타내는 의미적 역할을 한다. 반면 [회사1]과 [회사2]는 이동의 도착점, [구내 식당]·[탕비실]·[휴게실]은 단순 장소를 나타낸다. 따라서 의미적 역할이 가장 유사한 것끼리 묶인 선지는 I이다.

### ANSWER
I"
274,Syntax,Argument Structure & Valency,3,H,C,"문장에서 격조사는 ‘지난 번에’의 ‘에’, ‘학회에서’의 ‘에서’, ‘입장문에’의 ‘에’, ‘내후년부터는’의 ‘부터’, ‘제도가’의 ‘가’로 총 5개입니다. ‘는’은 보조사이고, ‘발표한’의 ‘한’은 관형사형 어미, ‘없어진다고’의 ‘다고’는 인용 연결 어미이므로 격조사가 아닙니다. 따라서 격조사의 총 개수는 5개입니다.

### ANSWER
C"
275,Morphology,POS & Morphemes,3,B,B,"### ANSWER
B"
276,Syntax,Argument Structure & Valency,3,A,E,"<보기>의 서술어는 ‘다하여’, ‘괴로우나’, ‘즐거우나’, ‘사랑하세’입니다. ‘다하다’는 주어와 목적어가 필요한 두 자리 서술어이고, ‘괴롭다’와 ‘즐겁다’는 주어만 필요한 한 자리 서술어입니다. ‘사랑하다’도 주어와 목적어가 필요한 두 자리 서술어입니다. 따라서 자릿수의 합은 2+1+1+2=6입니다.

### ANSWER
E"
277,Morphology,Verbal Conjugation,3,C,A,"### ANSWER
A"
278,Syntax,Ellipsis,3,D,B,"### ANSWER
B"
279,Phonetics/Phonology,Phonological Constraints,2,H,H,"""오뚝이""는 '오'의 양성모음(ㅗ)과 '뚝'의 음성모음(ㅜ)이 한 단어 안에 섞여 있어 모음조화를 어겼습니다. 다른 보기들은 양성모음끼리 또는 음성모음끼리 어울리거나, 중성모음인 'ㅣ'가 포함되어도 조화를 크게 해치지 않는 경우입니다. 따라서 모음조화를 어긴 예시는 ""오뚝이""입니다.

### ANSWER
H"
16,Pragmatics,Discourse Principles,2,D,D,"을의 발화 중 A는 반어법, B·E·H·I·J는 과장이나 비유적 표현, C·G는 근거 없는 일반화, F는 근거 없는 추측에 해당하여 의도적으로 거짓되거나 근거 없는 정보를 제공한다. 반면 D는 수업 중 밥을 먹은 이유를 개인적 상황으로 설명하는 발화로, 명백히 거짓이거나 근거가 없다고 단정하기 어렵다. 따라서 이 경우는 의도적으로 허위 정보를 제공하는 예가 아니다.

### ANSWER
D"
17,Pragmatics,Social Relationship Marking,2,G,E,"E에서는 갑이 을을 ‘선생님’이라고 부르고, 을이 갑을 ‘젊은 학생’이라고 지칭하여 두 사람의 사제 관계가 가장 직접적으로 드러난다. G도 교사와 학생의 상황으로 볼 수 있지만, E처럼 호칭을 통해 관계가 명확히 제시되지는 않는다. 다른 보기들은 손님과 점원, 친구나 가족 관계 등으로 보는 것이 자연스럽다. 따라서 가장 적절한 것은 E이다.

### ANSWER
E"
18,Pragmatics,Speech Acts,2,C,C,"C는 “그 잘나신 선생은 그래서 어디 있소?”라고 하여 화자가 실제로 그 선생의 위치를 모르기 때문에 청자에게 묻는 발화입니다. 다른 보기들은 대부분 반어적이거나 감정을 표현하는 수사적 의문문으로, 진짜 정보를 묻기보다는 항의, 비난, 감탄 등을 나타냅니다. 따라서 화자가 모르거나 의심나는 점을 묻는 예는 C입니다.

### ANSWER
C"
19,Pragmatics,Speech Acts,3,F,H,"주어진 문장은 상대방에게 ""나가라""는 행동을 요구하는 간접 화행, 즉 요청·명령의 기능을 수행한다. A~G, I, J는 모두 간접적으로 요청, 제안, 금지 등의 지시적 기능을 나타낸다. 그러나 H는 ""교실을 전세냈느냐""고 묻는 의문문으로, 실제로는 비꼬거나 비난하는 표현일 뿐 상대방에게 특정 행동을 요구하는 간접 화행이 아니다. 따라서 H가 가장 옳지 않다.

### ANSWER
H"
20,Pragmatics,Speech Acts,2,A,E,"E는 청자에게 어떤 행동을 하거나 하지 말라고 명령·요청하는 발화가 아니라, 선생이 간섭하지 않아도 스스로 잘할 것이라는 의견이나 주장을 나타내는 문장입니다. 나머지 보기들은 명령형, 청유형, 의문형 요청 등을 통해 청자의 행동을 지시하거나 금지하는 기능을 합니다. 따라서 청자에게 무엇인가를 하도록 하거나 하지 않도록 하는 발화의 예로 알맞지 않은 것은 E입니다.

### ANSWER
E"
21,Syntax,Embedded Clauses,2,G,G,"### ANSWER
G"
22,Syntax,Embedded Clauses,1,C,C,"'숨이 차도록'은 '숨이 차다'라는 절이 연결어미 '-도록'과 결합하여 전체 문장의 서술어 '달렸다'를 수식하는 부사어 구실을 합니다. 다른 보기들은 안긴문장이 주어, 목적어, 관형어, 서술어 등으로 쓰였습니다. 따라서 안긴 문장의 역할이 부사어인 것은 C입니다.

### ANSWER
C"
23,Syntax,Embedded Clauses,2,H,H,"H는 이중 주어 구문으로, 안긴 문장 ""말버릇이 참 고약하다""가 전체 문장의 서술어 역할을 합니다. 다른 보기들은 관형절, 명사절(주어/목적어), 부사절 등으로 기능합니다.

### ANSWER
H"
184,Phonetics/Phonology,Phonological Alternation,2,B,B,"### ANSWER
B"
185,Pragmatics,Speech Acts,1,D,D,"주어진 문장은 ‘무엇이 있습니까?’처럼 상대에게 정보를 요구하는 질문 유형입니다. 보기 중 D는 ‘기한이 언제까지인지 궁금합니다’라고 하여 간접적으로 정보를 묻는 질문에 해당합니다. B는 의문문 형식이지만 실제로는 짜증을 표현하는 반문이고, E와 I는 청유, A와 G는 권유나 명령, J는 감정 표현, C와 H는 진술, F는 약속에 해당합니다. 따라서 같은 질문 유형으로 가장 적절한 것은 D입니다.

### ANSWER
D"
186,Phonetics/Phonology,Phonological Alternation,3,C,C,"### ANSWER
C"
187,Phonetics/Phonology,Phonological Alternation,3,I,D,"### ANSWER
D"
188,Pragmatics,Implicature,2,D,D,"을이 부정이나 거절을 나타내는지 판단하면, A·B·F·G·H·J는 제안이나 권유를 거절하는 표현이고, C는 친하다는 사실을 부정하며, E는 아침을 먹지 않았음을 간접적으로 부정하고, I는 공부를 잘한다는 말을 부정한다. 반면 D는 농구를 좋아하느냐는 질문에 경기까지 보러 다닐 정도로 좋아한다고 긍정하고 있으므로 부정이나 거절에 해당하지 않는다.

### ANSWER
D"
189,Syntax,Argument Structure & Valency,3,B,J,"### ANSWER
J"
190,Syntax,Argument Structure & Valency,1,F,F,"""능동문 중 주어가 행위를 직접 하는 것을 표현한 동사""가 포함된 문장을 찾아야 합니다. 대부분의 보기는 주어가 무생물이거나 상태 변화, 피동, 비자발적 동작을 나타내지만, F는 주어 '나'가 '헛살았다'라는 행위를 직접 수행하는 능동 표현입니다. 따라서 가장 적절한 것은 F입니다.

### ANSWER
F"
191,Syntax,Argument Structure & Valency,3,D,I,"### ANSWER
I"
536,Syntax,Agreement,2,E,E,"### ANSWER
E"
537,Syntax,Embedded Clauses,3,C,C,"C는 하나의 주어와 서술어로 이루어진 홑문장이고, 나머지는 관형사절, 명사절, 인용절, 부사절, 서술절 등이 안긴 안은문장이다. 따라서 안은 문장이 아닌 것은 C이다.

### ANSWER
C"
538,Syntax,Embedded Clauses,3,J,C,"### ANSWER
C"
539,Syntax,Embedded Clauses,2,E,E,"""안은 문장""은 절이 다른 문장 성분으로 안겨 있는 문장을 말합니다. 보기 중 E는 ""흑사병이 완치될 수 없음을""이라는 명사절이 ""호언장담했다""의 목적어로 안겨 있습니다. 다른 보기들은 단일 절로 이루어진 홑문장입니다. 따라서 안은 문장은 E입니다.

### ANSWER
E"
540,Syntax,Embedded Clauses,2,E,E,"""안은문장""은 절이 문장의 한 성분으로 안겨 있는 문장을 말합니다. 보기 중 E의 ""사람 보는 안목""에서 ""사람 보는""이 체언 ""안목""을 수식하는 관형절로 안겨 있습니다. 다른 보기들은 단순문이거나 ""지만""으로 이어진 이어진문장에 해당합니다. 따라서 안은문장은 E입니다.

### ANSWER
E"
541,Syntax,Embedded Clauses,1,E,E,"E 문장은 ""내 친구가 [그 배우는 뭔가 어설프다고] 하더라""에서 인용절이 서술어 '하다'의 목적어 역할을 하는 안은문장이다. 다른 보기들은 대부분 홑문장이거나, D처럼 대등하게 이어진 문장이다. 따라서 안은문장은 E이다.

### ANSWER
E"
542,Syntax,Embedded Clauses,2,C,C,"'안은문장'은 절이 문장의 한 성분으로 안겨 있는 문장을 말한다. '관희는 의외로 인상이 좋다'에서 '인상이 좋다'는 서술절로, 전체 문장의 서술어 구실을 하는 안긴문장이다. 따라서 이 문장은 서술절이 안긴 안은문장에 해당한다. 나머지 보기들은 모두 하나의 절로 이루어진 홑문장이다.

### ANSWER
C"
543,Syntax,Embedded Clauses,2,D,D,"""팥빙수가 이가 시리게 차갑다""에서 '이가 시리게'는 주어 '이가'와 서술어 '시리게'를 갖춘 부사절로, 전체 문장 속에 안겨 있어 안은문장에 해당합니다. 다른 보기들은 대부분 홑문장이거나 주어가 생략된 연결 구성이라 안은문장으로 보기 어렵습니다.

### ANSWER
D"
632,Semantics,Conjunctions,1,H,H,"H는 원인과 결과의 관계가 잘못 연결되었습니다. 배터리가 다 닳은 것은 충전 단자가 고장 났기 때문에 생긴 결과이지, 배터리가 닳아서 충전 단자가 고장 난 것은 아닙니다. 따라서 '그러므로'는 인과 관계를 나타내는 접속 부사로 적절하지 않습니다.

### ANSWER
H"
633,Semantics,Ambiguity,2,I,I,"""깔끔한 안방과 부엌이 좋다""는 '깔끔한'이 '안방'만 꾸미는 해석과 '안방과 부엌' 모두를 꾸미는 해석이 모두 가능하여 중의적이다. 따라서 '부엌'이 항상 깔끔한 속성을 갖는다고 단정할 수 없다. 나머지 선지들은 각 문장의 중의성과 해소 방식을 올바르게 설명하고 있다. 그러므로 옳지 않은 것은 I이다.

### ANSWER
I"
634,Semantics,Ambiguity,3,I,D,"### ANSWER
D"
635,Semantics,Word Relationships,1,I,I,"<보기 1>의 ‘보다’와 ‘전망하다’는 서로 의미가 통하는 유의어 관계입니다. <보기 2>에서 ‘고장난 컴퓨터를 고치다’의 ‘고치다’는 ‘수리하다’와 같은 뜻으로 쓰였습니다. 따라서 ‘고치다’와 유의어 관계를 맺는 것은 ‘수리하다’입니다.

### ANSWER
I"
636,Semantics,Word Relationships,1,A,A,"""질문하세요""는 궁금한 점을 선생님에게 묻는 행위를 뜻합니다. 보기 중 이와 가장 가까운 의미는 ""물어보세요""입니다. 다른 단어들은 설명, 대답, 논의, 추궁 등 질문과 다른 의미를 지닙니다. 따라서 문맥상 가장 유사한 단어는 ""물어보세요""입니다.

### ANSWER
A"
