qid,category,subcategory,level,answer,pred,response
18,Pragmatics,Speech Acts,2,C,C,"수사적 의문(반어)들은 실제로 답을 요구하지 않고 진술·비난·감탄을 나타냅니다. A, B, D, E, F, G, H, I, J는 모두 반문·질책·제안·감탄의 기능을 하며 새로운 정보를 요구하지 않습니다. 반면 C는 '선생이 어디 있는지'라는 화자가 모르는 정보를 실제로 묻고 답을 요구하는 설명 의문문입니다.

### ANSWER
C"
19,Pragmatics,Speech Acts,3,F,J,"타깃 문장은 평서문 형식(-어야겠습니다)을 통해 '나가라'는 지시·명령의 화행을 간접적으로 수행하는 예입니다. 나머지 보기들은 의문문, 희망 표현, 진술 등 다른 문장 유형을 빌려 요청·명령을 간접적으로 전달합니다. 그러나 J의 ""모두 보던 책은 집어넣자""는 청유형을 사용해 지시의 의도를 직접적으로 드러내므로 간접 화행의 예로 보기 어렵습니다.

### ANSWER
J"
191,Syntax,Argument Structure & Valency,3,D,H,"피동 표현(‑어지다)으로 만들어진 동사를 찾는 문제입니다. 나머지 선택지의 '값나가다, 번쩍거리다, 뻐기다, 달그락거리다, 가물거리다, 부어오르다, 들썩거리다'는 모두 주어가 스스로 하는 동작·상태를 나타내는 자동사입니다. 반면 '수그러지다'는 타동사 '수그리다'에 '-어지다'가 붙어 주어가 그 작용을 입는 뜻을 나타냅니다.

### ANSWER
H"
192,Syntax,Argument Structure & Valency,3,H,H,"설치다는 행위자성(agentive) 자동사로 주어가 외부 논항 위치(VP 밖)에서 생성되는 비능격 동사이다. 반면 내비치다, 오락가락하다, 널부러지다, 북적거리다, 팔랑팔랑하다, 덜렁거리다, 뒤엉키다, 감화되다 등은 상태·변화를 나타내며 주어가 기저에서 목적어(내부 논항) 위치에서 생성되는 비대격 동사이다.

### ANSWER
H"
193,Syntax,Argument Structure & Valency,2,D,D,"불능격(비능격, unergative) 동사는 주어가 행위주(agent)로서 의지적 행동을 하는 자동사입니다. '겹치다, 젖다, 보이다, 번지다, 넘치다, 나타나다, 떠가다, 비치다'는 주어가 상태 변화나 존재·출현을 겪는 비대격(unaccusative) 동사입니다. 반면 '뽐내다'는 주어가 의도적으로 행하는 동작이므로 비능격 동사에 해당합니다.

### ANSWER
D"
194,Syntax,Argument Structure & Valency,3,C,D,"여러 후보 중 다수는 사전적으로 자동사·타동사 두 가지 쓰임을 가져 자릿수가 달라집니다(미적거리다, 솟치다, 연발하다, 수렴하다, 갈기다 등). 반면 '만개하다'는 '꽃이 활짝 피다'라는 뜻뿐이어서 항상 주어만 요구하는 한 자리 서술어로만 쓰입니다. 따라서 자릿수가 달라지는 서술어의 예로 적절하지 않습니다.

### ANSWER
D"
553,Syntax,Argument Structure & Valency,1,I,I,"""널""은 '너를'의 준말로 '택하겠어'의 목적어이며, 나머지는 모두 서술어의 주어 역할을 합니다. H의 '걘'은 '그 애는'으로 주어입니다.

### ANSWER
I"
554,Syntax,Argument Structure & Valency,3,I,I,"""~이/가 아니다"" 구문에서 '아니다' 앞의 '내가'는 주어가 아니라 보어이다. 이 문장의 주어는 '화분에 손댄 건'이며, '내가'는 보격 조사가 붙은 보어 역할을 한다. 다른 선택지들은 조사가 생략된 경우라도 모두 서술어의 주체인 주어이다.

### ANSWER
I"
555,Syntax,Argument Structure & Valency,2,G,G,"""귀신 본 적 있니?""에서 '귀신'은 '보다'의 대상, 즉 목적격 조사 '을'이 생략된 목적어이다. 나머지 예문의 꺽쇠 단어들은 모두 주격 조사가 붙거나 생략된 주어로 쓰였다. 따라서 주어가 아닌 것은 G이다.

### ANSWER
G"
556,Syntax,Agreement,1,J,J,"J는 1인칭 주어와 함께 화자의 의지를 나타내는 '-겠'의 전형적 용법이다. 나머지는 추측·판단(가능성)의 의미로 쓰였다.

### ANSWER
J"
370,Semantics,Inter-sentence Relations,1,D,D,"파스타를 만들려는데 재료가 없어서(2) 대형마트에 갔지만(4) 문이 닫혀 있어(1) 결국 편의점에서 인스턴트를 산(3) 흐름이 가장 자연스럽다.

### ANSWER
D"
371,Semantics,Inter-sentence Relations,1,H,H,"지문의 대부분 표현(수달, 이 동물, 이들, 그들, 새끼, 어미, 성체, 개체, 구조 대상)은 모두 수달을 가리킵니다. 반면 '구조자'는 수달을 구조하는 사람을 지칭하므로 대상이 전혀 다릅니다.

### ANSWER
H"
372,Semantics,Inter-sentence Relations,1,F,F,"사양 대비 지나치게 높다는 지적은 '가격'에 대한 것이고, 물량 제한으로 사전 예약자가 아니면 '구매가' 어렵다는 흐름이 자연스럽다.

### ANSWER
F"
373,Semantics,Conjunctions,3,A,A,"대부분의 액체와 물의 성질은 대조 관계이므로 첫 빈칸에는 '반면'이 적절하고, 물이 얼면 부피가 증가하는 것이 원인이 되어 수도관 동파 등의 결과가 나타나므로 둘째 빈칸에는 인과의 '그래서'가 알맞다.

### ANSWER
A"
20,Pragmatics,Speech Acts,2,A,A,"A는 화자가 앞으로 자신이 하겠다는 약속(언약 행위)에 해당하며, 청자에게 어떤 행동을 하거나 하지 말도록 요구하는 지시 화행이 아니다. 나머지는 모두 직접·간접적으로 청자의 행동을 유도하는 명령·요청·충고에 해당한다.

### ANSWER
A"
21,Syntax,Embedded Clauses,2,G,G,"부사절은 '-기에(자기)'처럼 서술어를 수식하는 절이며, G의 ""너구리가 겨울잠을 자기(에)""는 '이르지'를 수식하는 부사절로 볼 수 있습니다. A, D, H, J는 명사절, B, E는 서술절, C, F, I는 관형절을 안은 문장입니다.

### ANSWER
G"
22,Syntax,Embedded Clauses,1,C,C,"부사절로 안긴 문장은 ""숨이 차도록""으로, 뒤의 서술어 '달렸다'를 수식하는 부사어 역할을 합니다. 다른 선택지는 명사절(주어·목적어), 관형절, 서술절 등의 기능을 합니다.

### ANSWER
C"
23,Syntax,Embedded Clauses,2,H,H,"H는 “밀렵꾼이”가 주어이고 “말버릇이 참 고약하다”가 전체 문장의 서술어 역할을 하는 서술절이다. 나머지는 관형절(A, B, J), 명사절 주어·목적어(C, D, G, I), 부사절(E, F)이다.

### ANSWER
H"
557,Syntax,Agreement,2,G,G,"엿보이다는 '엿보다'에 피동 접미사 '-이-'가 붙은 피동 표현으로, 주동 표현이 아니다. 나머지는 형용사 서술이나 능동(주동) 서술로 이루어져 있다. C의 '어그러지다'는 자동사 자체이며 피동 접사에 의한 피동형이 아니다.

### ANSWER
G"
558,Semantics,Semantic Compatibility,1,C,C,"""배를 달래고자 허기를 먹었다""는 목적어와 의미 관계가 뒤바뀐 표현입니다. 허기를 달래기 위해 음식을 먹는 것이 정상이며, '허기를 먹는다'는 비문에 가깝습니다. 나머지 문장들은 비유적이거나 일반적인 표현으로 자연스럽습니다.

### ANSWER
C"
559,Semantics,Semantic Compatibility,1,E,E,"""주식""은 하늘에서 빛나는 대상이 될 수 없으므로, 별(성좌) 자리에 엉뚱한 단어가 쓰인 E가 의미상 가장 부적절하다. 나머지 문장들은 모두 자연스러운 표현이다.

### ANSWER
E"
560,Semantics,Semantic Compatibility,1,D,D,"""음악을 마시다""는 마시는 대상이 액체가 아니어서 서술어와 목적어의 결합이 성립하지 않는 비문입니다. 다른 선지들은 모두 자연스러운 의미 결합을 보입니다.

### ANSWER
D"
374,Semantics,Inter-sentence Relations,1,G,G,"일찍 퇴근한 ""덕분에""는 긍정적 결과가 이어져야 하는데, G는 좋아하는 프로그램을 놓쳤다는 부정적 결과이므로 맥락상 어울리지 않는다.

### ANSWER
G"
375,Syntax,Argument Structure & Valency,2,D,D,"""다운되다""는 '무엇이 다운되다'처럼 주어만 요구하는 한 자리 서술어이며, '해커에 의해'는 필수 성분이 아닌 부사어입니다. 반면 '육박하다'는 '~에 육박하다'처럼 필수적 부사어를 요구하는 두 자리 서술어이고, 나머지도 목적어나 부사어를 필수로 요구합니다.

### ANSWER
D"
376,Pragmatics,Discourse Principles,1,H,H,"H는 겉으로는 칭찬처럼 들리지만, ""현명한 결정을 내릴 줄 안다""는 말은 지금의 선택이 현명하지 않다는 함의를 담을 수도 있어 해석이 두 갈래로 갈리는 중의적 표현이다. A·C·D·F는 반대를 직접적으로 드러내고, B·I·J는 다른 진로를 권하는 우회적이지만 명확한 표현이며, E·G는 지지에 해당한다. 따라서 모호함을 통해 완곡히 반대를 암시하는 발화는 H이다.

### ANSWER
H"
377,Semantics,Conjunctions,1,B,B,"앞 문장은 긍정적 평가이고 뒤 문장은 부분적 이견을 제시하므로, 예외·유보를 나타내는 접속어가 필요하다. ""다만""이 이러한 부분적 반론을 부드럽게 이어주는 데 가장 적절하다.

### ANSWER
B"
24,Syntax,Embedded Clauses,2,E,E,"""일본은""이 전체 주어이고 ""자판기가 유명하다""가 서술어 역할을 하는 절이므로 서술절을 안은 문장이다. 다른 선택지는 관형절(G, I), 명사절(C, D, F), 인용/명사절(B), 이어진 문장(A, J) 등이다.

### ANSWER
E"
25,Syntax,Embedded Clauses,3,J,J,"""이 휘발유는 구린내가 심하다""는 주어 '이 휘발유는'에 대해 '구린내가 심하다'라는 절이 서술어 역할을 하므로 서술절을 안은 문장이다. 다른 선택지들은 관형절(A, F), 부사절(B, C), 명사절(D, E, I), 인용/명사절(G), 관형절(H) 등이다.

### ANSWER
J"
26,Syntax,Embedded Clauses,2,G,G,"서술절을 안은 문장을 찾아야 한다. G의 '뚜껑이 꽤 작다'는 전체 주어 '이 통조림은'에 대한 서술어 역할을 하는 서술절이다. 나머지는 명사절(주어·목적어), 관형절, 부사절 등으로 쓰였다.

### ANSWER
G"
27,Syntax,Embedded Clauses,3,G,G,"명사절을 만드는 어미 '-음'이 쓰인 문장은 G와 F, H, I 등인데, F·H·I는 주격조사가 붙어 주어 역할을 한다. G의 '팀장님이 토론에 참석했음'은 보조사 '은'이 붙었지만 서술어 '전해 듣지 못했다'의 대상, 즉 목적어 기능을 한다. 따라서 목적어 역할의 명사절을 안은 문장은 G이다.

### ANSWER
G"
561,Semantics,Semantic Compatibility,1,A,A,"집을 들고 뛴다는 것은 물리적으로 불가능하여 의미상 성립하지 않는 표현입니다(‘짐’이어야 자연스러움). B의 ‘우연히 일어나’도 다소 어색하지만 상황적으로 가능한 표현입니다. 나머지는 모두 자연스러운 문장입니다.

### ANSWER
A"
562,Semantics,Semantic Compatibility,2,E,E,"고양이가 설계를 담당한다는 것은 현실적으로 성립하지 않는 주체-서술 관계로, 다른 문장들이 다소 어색한 표현(띄어쓰기, 감정 서술)일 뿐인 데 비해 의미 자체가 성립하지 않습니다. 따라서 가장 어색한 문장은 E입니다.

### ANSWER
E"
563,Semantics,Semantic Compatibility,1,I,I,"맥주는 무생물이므로 스스로 주차라는 행위를 할 수 없어 의미적으로 성립하지 않는다. 다른 선지들은 논쟁적일 수 있으나 문법·의미상 자연스럽다.

### ANSWER
I"
564,Syntax,Agreement,3,A,A,"A의 '털렸다'는 '털다'에 피동 접미사가 붙은 피동 표현으로, 주어가 스스로 행하는 주동 표현이 아니다. 나머지 문장들의 서술어(감쪽같다, 가로챘다, 거들떠보지, 장만했다, 갉아먹었다, 공유한다, 가진, 출몰했다, 강조했다)는 주체가 직접 행하거나 상태를 나타내는 주동(능동) 표현이다.

### ANSWER
A"
195,Syntax,Argument Structure & Valency,3,B,I,"버둥대다는 주어만을 필수적으로 요구하는 한 자리 서술어로, 상황에 따라 필수 성분이 늘어나는 자릿수 변화를 보이지 않는다. 반면 물리다, 익히다, 소통하다, 얹히다, 구성되다 등은 문맥에 따라 두 자리·세 자리로 쓰일 수 있다.

### ANSWER
I"
196,Syntax,Argument Structure & Valency,3,G,E,"치솟다는 어떤 문맥에서도 '무엇이 치솟다'처럼 주어만을 필수로 요구하는 한 자리 서술어로 쓰여 자릿수가 변하지 않는다. 반면 거두다, 베풀다, 갈리다, 풍기다, 묵다, 실리다, 엉키다, 읽히다, 손꼽다는 의미에 따라 필수 성분(목적어·부사어 등)의 수가 달라진다.

### ANSWER
E"
197,Syntax,Argument Structure & Valency,3,A,A,"비웃다는 항상 '누가 누구(무엇)를 비웃다'의 두 자리 서술어로만 쓰여 필수 성분 수가 고정된다. 반면 겹치다·개다·부치다·번지다·버리다·닫다·물러나다·밀리다·뭉치다 등은 자동사/타동사 용법이나 의미에 따라 필수 성분(목적어, 부사어)의 수가 달라진다.

### ANSWER
A"
198,Pragmatics,Implicature,3,E,A,"즉석복권 당첨이라는 '좋은 일'이지만 금액이 천 원이라 표정이 애매할 수밖에 없고, 갑이 ""그런 일이 있었으면 한 잔 사야지""라고 농담처럼 되받는 흐름이 자연스럽다. 다른 선택지들은 축하하며 술을 사라고 할 만한 일이 아니거나(슬픈 일, 부정적 반응), 오히려 갑이 사야 할 상황이다.

### ANSWER
A"
378,Syntax,Argument Structure & Valency,3,I,I,"퇴보하다는 주어만 요구하는 한 자리 서술어입니다(""매출이 퇴보했다""). 나머지는 목적어(좀먹다, 채굴하다, 발라내다, 만류하다, 우려먹다, 해석하다)나 필수 부사어(종용하다—누구에게 무엇을, 소환하다—어디로, 데뷔하다—어디에)를 요구합니다.

### ANSWER
I"
379,Semantics,Conjunctions,1,A,A,"바람에 테이블이 쓰러진 것이 원인이고, 노트북이 떨어져 부서진 것은 그 결과이므로 인과 관계를 나타내는 접속어가 필요하다. 따라서 '그래서'가 가장 자연스럽다.

### ANSWER
A"
380,Semantics,Conjunctions,1,A,A,"빈칸 뒤 내용은 언니가 청소당번인데도 언니는 없고 동생이 청소하고 있다는 예상과 다른 상황을 전달하므로, 역접·전환의 접속부사가 필요하다. '그러므로', '그래서', '따라서'는 인과관계여서 부적절하고, 나열·조건 표현도 맞지 않다.

### ANSWER
A"
381,Semantics,Numeral Classifiers,1,E,E,"돌반지는 보통 순금 3.75g, 즉 '한 돈'으로 만듭니다. 금의 무게 단위로 '돈'이 쓰이며, 냥은 그보다 10배 무거워 돌반지에 맞지 않습니다.

### ANSWER
E"
28,Syntax,Embedded Clauses,2,E,E,"명사절이 서술어의 대상이 되어야 하는데, E의 '토마토를 다 먹었음(을)'은 '털어놓다'의 대상, 즉 목적어 역할을 합니다(보조사 '은'이 목적격 조사 자리에 쓰임). B와 H는 명사절이 주어, A·J는 부사절, D·F·I는 관형절, C·G는 서술절입니다.

### ANSWER
E"
29,Pragmatics,Speech Acts,3,C,C,"'성함이 어떻게 되세요?'는 상대에게 정보를 얻으려는 순수한 '질문' 발화이다. A·D·J는 비난(감정 표현), B·I는 청유, F·G·H는 명령/요청·위협, E는 진술이다. C는 형식상 서술문이지만 음식이 입에 맞았는지 상대의 답을 구하는 질문 기능을 한다.

### ANSWER
C"
