id,trial,answer,pred,response
TK_2017_13,0,B,A,A: (나)-(다)-(가)-(라)
TK_2017_14,0,C,C,C: (다)-(가)-(나)-(라)
TK_2017_15,0,B,B,B
TK_2017_16,0,B,B,B: 고개를 끄덕이는
TK_2017_17,0,C,C,C: 물건들을 집에 쌓아 두는
TK_2017_18,0,B,B,B
TK_2017_19,0,A,A,A
TK_2017_20,0,D,D,D
TK_2017_21,0,D,D,D
TK_2017_22,0,C,C,C: 후회스럽다
TK_2017_23,0,B,B,B
TK_2017_24,0,A,A,A
TK_2017_25,0,C,C,C
TK_2017_26,0,D,D,D
TK_2017_27,0,C,C,C
TK_2017_28,0,B,B,B: 조상과 후손의 연결이라는
TK_2017_29,0,C,C,C
TK_2017_30,0,D,D,D: 의사 결정 단계를 단순화하려는
TK_2017_31,0,A,A,A
TK_2017_32,0,C,C,C
TK_2017_33,0,D,D,D
TK_2017_34,0,D,D,D
TK_2017_35,0,B,B,B
TK_2017_36,0,C,C,C
TK_2017_37,0,A,A,A: 일의 결과를 책임지는 것이 진정한 사과이다.
TK_2017_38,0,D,C,C
TK_2017_39,0,D,C,C
TK_2017_40,0,C,C,C
TK_2017_41,0,C,C,C: 감격스럽다
TK_2017_42,0,A,A,A
TK_2017_43,0,C,C,C
TK_2017_44,0,D,D,D
TK_2017_45,0,A,D,D
TK_2017_46,0,D,D,D
TK_2017_47,0,D,D,D
TK_2017_48,0,C,C,C: 기술이 완벽하게 개발되지 않은
TK_2018_5,0,C,C,C
TK_2018_6,0,D,D,D: 빨래방
TK_2018_7,0,C,C,C
TK_2018_8,0,B,B,B
TK_2018_9,0,D,D,D
TK_2018_10,0,A,A,A
TK_2018_11,0,B,B,B
TK_2018_12,0,C,C,C: (다)-(가)-(라)-(나)
TK_2018_13,0,D,D,D: (라)-(나)-(가)-(다)
TK_2018_14,0,A,A,A
TK_2018_15,0,B,B,B: 현실 속의 작고 소소한
TK_2018_16,0,C,C,C: 씨앗을 수집하는
TK_2018_17,0,C,C,C
TK_2018_18,0,C,C,C
TK_2018_19,0,D,D,D
TK_2018_20,0,C,C,C
TK_2018_21,0,D,D,D: 죄송스럽다
TK_2018_22,0,B,B,B
TK_2018_23,0,A,A,A
TK_2018_24,0,C,C,C
TK_2018_25,0,B,B,B
TK_2018_26,0,B,B,B: 수업에 보다 집중할
TK_2018_27,0,D,D,D
TK_2018_28,0,B,B,B: 유리에 막을 입힌
TK_2018_29,0,A,A,A: 기호가 만들어진
TK_2018_30,0,C,C,C
TK_2018_31,0,C,C,C
TK_2018_32,0,A,A,A
TK_2018_33,0,C,C,C
TK_2018_34,0,B,B,B
TK_2018_35,0,D,D,D
TK_2018_36,0,D,D,D
TK_2018_37,0,A,,정답: A
TK_2018_38,0,B,A,A
TK_2018_39,0,D,,정답 (Answer): D
TK_2018_40,0,B,B,B: 서운하다
TK_2018_41,0,D,D,D
TK_2018_42,0,D,D,D
TK_2018_43,0,B,D,D
TK_2018_44,0,A,,정답: B
TK_2018_45,0,D,A,A
TK_2018_46,0,B,B,B: 세제 지원 조건의 문제점을 지적하려고
TK_2018_47,0,A,A,A
TK_2018_48,0,D,D,D: 신성장 기술에 대한 세제 지원 정책을 긍정적으로 평가하고 있다.
TK_2019_5,0,A,A,A
TK_2019_6,0,B,B,B: 은행
TK_2019_7,0,D,D,D: 환경 보호
TK_2019_8,0,A,A,A
TK_2019_9,0,B,B,B
TK_2019_10,0,A,A,A
TK_2019_11,0,C,C,C
TK_2019_12,0,A,A,A: (가)-(다)-(나)-(라)
TK_2019_13,0,C,C,C: (라) - (가) - (나) - (다)
TK_2019_14,0,C,C,C: (라)-(가)-(다)-(나)
TK_2019_15,0,D,D,D
TK_2019_16,0,B,B,B
TK_2019_17,0,D,D,D
TK_2019_18,0,C,C,C: 게다가
TK_2019_19,0,C,C,C
TK_2019_20,0,B,B,B: 진땀을 흘려
TK_2019_21,0,C,C,C
TK_2019_22,0,A,A,A: 걱정스럽다
TK_2019_23,0,B,B,B
TK_2019_24,0,A,A,A
TK_2019_25,0,D,D,D
TK_2019_26,0,C,C,C
TK_2019_27,0,D,D,D
TK_2019_28,0,D,D,D
TK_2019_29,0,B,B,B: 취재 경계선이 무너지는
TK_2019_30,0,A,A,A: 환자가 약값을 조금 더 내게
TK_2019_31,0,B,B,B
TK_2019_32,0,C,C,C
TK_2019_33,0,B,B,B
TK_2019_34,0,A,A,A
TK_2019_35,0,D,D,D
TK_2019_36,0,C,C,C: 버섯은 숲에서 나무들의 정보 교환을 돕는 역할을 한다.
TK_2019_37,0,D,D,D
TK_2019_38,0,A,,정답: A
TK_2019_39,0,C,C,C
TK_2019_40,0,B,B,B
TK_2019_41,0,A,A,A: 불안하다
TK_2019_42,0,A,D,D
TK_2019_43,0,D,D,D
TK_2019_44,0,C,C,C
TK_2019_45,0,D,,정답: A
TK_2019_46,0,C,C,C
TK_2019_47,0,D,D,D
TK_2019_48,0,B,B,B: 업무의 충돌과 혼선으로
TK_2019_49,0,B,B,B: 자치경찰제가 주민에게 미칠 긍정적 영향을 기대하고 있다.
TK_2022_5,0,C,C,C
TK_2022_6,0,B,B,B
TK_2022_7,0,B,B,B
TK_2022_8,0,A,A,A
TK_2022_9,0,A,A,A
TK_2022_10,0,B,B,B
TK_2022_11,0,B,B,B
TK_2022_12,0,A,A,A
TK_2022_13,0,D,D,D
TK_2022_14,0,B,A,A: (가)-(다)-(나)-(라)
TK_2022_15,0,C,C,C: 다양한 물건에 붙여
TK_2022_16,0,B,B,B: 디자인을 신중하게
TK_2022_17,0,C,C,C: 일본의 텃새가 관찰된
TK_2022_18,0,D,D,D
TK_2022_19,0,A,A,A
TK_2022_20,0,C,C,C
TK_2022_21,0,C,C,C
TK_2022_22,0,A,A,A: 반갑고 감격스럽다
TK_2022_23,0,D,D,D
TK_2022_24,0,A,A,A
TK_2022_25,0,C,C,C
TK_2022_26,0,A,A,A
TK_2022_27,0,D,D,D
TK_2022_28,0,A,A,A: 적정량의 물을 뿌리는
TK_2022_29,0,B,B,B: 공이 잘 보이게 하려는
TK_2022_30,0,D,D,D
TK_2022_31,0,D,D,D
TK_2022_32,0,A,A,A
TK_2022_33,0,D,D,D
TK_2022_34,0,B,B,B
TK_2022_35,0,D,D,D
TK_2022_36,0,D,D,D
TK_2022_37,0,B,B,B
TK_2022_41,0,B,B,B: 의심스럽다
TK_2022_42,0,A,A,A
TK_2022_43,0,C,C,C: 미지의 땅을 찾아 떠났기
TK_2022_44,0,D,D,D
TK_2022_45,0,A,A,A
TK_2022_46,0,C,C,C
