qid,category,subcategory,level,answer,pred,response
546,Syntax,Argument Structure & Valency,2,H,H,"H는 '오다'라는 자동사와 결합한 주어(너)에 보조사 '만'이 붙은 형태로, 목적어가 아니라 주어 역할을 합니다. 나머지는 모두 동사의 목적어로 기능합니다.

### ANSWER
H"
547,Syntax,Agreement,1,E,E,"화자의 계획을 반영하는 '-겠', '-을 것'은 화자 자신의 의지나 결심을 나타내는 경우입니다. E의 ""작벌하겠습니다""는 화자가 스스로 관계를 끊겠다는 의지와 계획을 표현하는 것으로, 단순 추측이 아닌 화자의 의도적 결심을 나타냅니다.

### ANSWER
E"
548,Syntax,Argument Structure & Valency,2,G,G,"D의 '여름옷', H의 '물을' 등은 각각 '사다', '마시다'의 목적어로 쓰였지만, G의 '사람도'는 '있다'라는 자동사의 주어 역할을 하는 성분이므로 목적어가 아니다.

### ANSWER
G"
195,Syntax,Argument Structure & Valency,3,B,I,"한국어 서술어의 '자릿수'는 문맥에 따라 필요한 문장 성분의 수가 달라질 수 있는데, 물리다·익히다·소통하다·굶주리다·얹히다·구성되다·떠받들다 등은 상황에 따라 필수 성분의 수가 늘거나 줄 수 있습니다. 반면 '버둥대다'는 항상 주어만을 필수적으로 요구하는 한 자리 서술어로, 문맥에 따라 자릿수가 변하지 않습니다.

### ANSWER
I"
196,Syntax,Argument Structure & Valency,3,G,E,"한국어 문법에서 서술어의 자릿수는 상황에 따라 필수 성분의 개수가 달라질 수 있는데, '치솟다'는 '물가가 치솟다', '연기가 치솟다'처럼 항상 주어 하나만을 요구하는 한 자리 서술어로 고정되어 있어 자릿수 변화가 나타나지 않는다. 반면 나머지 단어들은 문맥에 따라 두 자리 또는 세 자리 서술어로 쓰이는 등 자릿수가 달라질 수 있다.

### ANSWER
E"
197,Syntax,Argument Structure & Valency,3,A,I,"### ANSWER
I"
198,Pragmatics,Implicature,3,E,E,"### ANSWER
E"
32,Pragmatics,Speech Acts,3,E,D,"**D**를 제외한 나머지 문장들은 모두 문장의 형식(평서문, 청유문, 의문문 등)과 실제 발화 의도(명령, 요청, 부탁 등)가 일치하지 않는 간접 발화의 예입니다. 예를 들어 A는 평서문으로 정차 요청을, C는 평서문으로 명령을, E와 H는 청유문으로 명령/요청을, F는 평서문으로 명령을, G와 B는 의문문으로 진술/불평을, I와 J는 평서문으로 지시를 수행합니다. 반면 D는 평서문 형식으로 실제로 조언(의견 진술)이라는 발화 의도를 그대로 수행하고 있어 형식과 의도가 일치하는 직접 발화에 해당합니다.

### ANSWER
D"
33,Pragmatics,Speech Acts,1,G,G,"'뒤로 좀 가시면 좋겠는데요'는 평서문 형식으로 요청(명령)의 기능을 수행하는 예로, 문장 유형과 기능이 불일치하는 간접 화행입니다. 나머지 선택지들(A~F, H~J)은 의문문이나 청유문 형식을 사용해 실제로는 요청/명령의 기능을 수행하는 유사한 불일치 사례입니다. 반면 G ""거짓말 하기만 해 봐라""는 명령문 형식으로 경고/명령의 기능을 그대로 수행하는 것으로, 문장 유형과 기능이 일치하는 예입니다.

### ANSWER
G"
34,Pragmatics,Speech Acts,2,B,B,"B는 ""이제 그만 일어날까요?""로, 화자와 청자가 함께 자리에서 일어나는 행동을 하자고 제안하는 청유문입니다. 다른 선택지들은 청자에게만 행동을 요청하거나 화자만의 행동을 나타내는 등 '함께'의 의미가 부족합니다.

### ANSWER
B"
35,Pragmatics,Speech Acts,3,E,E,"이 문장은 형태상 의문문이지만 실제 의도는 '인사를 드리라'는 명령입니다. 즉, 문장의 형식과 화행의 의도가 다른 간접 발화입니다. E의 ""7시까지 운동장으로 집합한다.""도 평서문 형태를 취하지만 실제로는 '모이라'는 명령의 의도를 담고 있어 같은 유형의 예로 가장 적절합니다.

### ANSWER
E"
366,Semantics,Inter-sentence Relations,1,F,F,"일찍 끝나서 시간이 생겼다는 맥락이므로, 빈칸에는 그 여유 시간을 활용해 무언가를 했다는 긍정적 결과가 와야 한다. F는 오히려 좋아하는 프로그램을 놓쳤다는 부정적/모순된 결과로, 시간이 생겼다는 전제와 어울리지 않는다.

### ANSWER
F"
367,Semantics,Inter-sentence Relations,1,E,E,"(라)에서 카페 선택의 다양화를 소개하고, (가)에서 대형 프랜차이즈의 특징을 설명한 뒤 (마)에서 이를 선호하는 사람들을 언급합니다. 이어서 (나)에서 소규모 카페의 특징을 대조하고, (다)에서 그 장점을 보충하며, (바)에서 이를 선호하는 사람들을 설명하는 흐름이 가장 자연스럽습니다.

### ANSWER
E"
368,Syntax,Argument Structure & Valency,3,J,B,"B의 '단정하다'는 주어(누가)와 목적어(무엇을)를 필수적으로 요구하는 두 자리 서술어입니다. 다른 문장들의 서술어는 대부분 주어만 필요한 한 자리(C, D, E, G, I, J)이거나, 주어·목적어·부사어를 모두 필요로 하는 세 자리 서술어(A: 인도하다, F: 삽입하다, H: 기증하다)입니다.

### ANSWER
B"
369,Semantics,Inter-sentence Relations,3,C,C,"지문의 대부분 항목들은 '일반 개념 : 그에 대한 구체적인 예시/방법' 관계입니다(예: 대비-덮개, 위험 요소-멀티탭 방치, 안전사고-화재). 그런데 C의 경우 '먼지가 많이 낀 멀티탭'은 안전사고의 구체적 예시가 아니라 안전사고를 유발하는 위험 요소(원인)에 해당하므로, 다른 항목들과 관계의 성격이 다릅니다.

### ANSWER
C"
199,Syntax,Agreement,2,J,J,"""~고 싶었던 것은"" 뒤에는 이유나 원인을 나타내는 표현(~때문이다, ~해서였다 등)이 이어져야 자연스럽습니다. 그런데 J는 ""보석과도 같은 그녀의 태도였다""로 끝나 원인이 아니라 상태·속성을 서술하는 구조가 되어 앞 절과 논리적으로 호응하지 않습니다. 나머지는 모두 '때문/해서'류의 인과적 서술어로 자연스럽게 연결됩니다.

### ANSWER
J"
200,Syntax,Argument Structure & Valency,2,D,G,"""깨지다""는 병이 스스로 깨진 것을 나타내는 피동형 표현으로, 주어인 병이 직접 행위를 한 것이 아니라 그 행위(깨짐)를 당한 것을 나타냅니다. 따라서 주어가 행위의 주체가 아닌 대상이 되는 문장은 G입니다.

### ANSWER
G"
201,Syntax,Argument Structure & Valency,3,B,J,"""뽐내다""는 필수적으로 목적어(무엇을 뽐내는지)를 필요로 하는 동사인데, J에서는 그 대상이 되는 논항이 빠져 있어 문장이 불완전합니다. 다른 문장들은 필요한 논항(주어, 부사어 등)이 모두 갖춰져 있어 문법적으로 완결된 문장입니다.

### ANSWER
J"
202,Syntax,Argument Structure & Valency,3,H,H,"한국어 자동사 문장들에서 주어는 대부분 상태 변화나 모습을 나타내는 대상(Theme/Patient) 역할을 합니다. 예를 들어 '북적거리다', '덜렁거리다', '내비치다', '뒤엉키다', '널부러지다', '감화되다', '오락가락하다', '팔랑팔랑하다' 등은 모두 주어가 스스로 어떤 상태에 처하거나 영향을 받는 대상입니다. 반면 '설치다'는 주어(여행사)가 능동적으로 행동을 주도하는 의미역(Agent)을 가지므로 다른 문장들과 성격이 다릅니다.

### ANSWER
H"
36,Syntax,Embedded Clauses,1,B,B,"B에서 안긴 문장 “보조금을 신청하기”는 명사형 어미 ‘-기’로 명사절이 되며, 뒤에 조사 ‘가’가 붙어 전체 문장에서 주어 역할을 합니다.

### ANSWER
B"
37,Syntax,Embedded Clauses,2,B,B,"B는 ""갑자기 마감 기한이 연장되는 것""이라는 명사절이 주어 역할(""~것은 부당하다"")을 하고 있으므로 주어 역할의 명사절을 안은 문장이다. 다른 선택지들은 목적어절(F, J), 관형절(D, E, I), 부사절(G) 등 다른 문장 성분으로 쓰인 절을 포함하고 있다.

### ANSWER
B"
38,Syntax,Embedded Clauses,1,I,I,"명사절이 주어 자리에 오려면 조사 '가/이'가 붙어야 합니다. I에서 ""이 중학생이 테스트를 제시간에 마쳤는지가""는 명사절 뒤에 주격 조사 '가'가 붙어 문장 전체의 주어 역할을 하고 있습니다. 다른 문장들은 목적어절(F)이거나 명사절이 아닌 단순 관형절, 서술어절 등입니다.

### ANSWER
I"
39,Syntax,Embedded Clauses,3,E,E,"E는 관계절, 명사절, 인용절, 부사절, 서술절 등 어떤 embedded clause(안긴 문장) 없이 하나의 단순한 서술로만 구성되어 있어, 다른 문장들과 달리 안은 문장이 아니다.

### ANSWER
E"
370,Semantics,Inter-sentence Relations,1,D,D,"2(파스타 만들려는데 재료 없음) → 4(마트에 감) → 1(문이 닫혀있음) → 3(편의점에서 인스턴트 구입) 순서가 자연스럽다.

### ANSWER
D"
371,Semantics,Inter-sentence Relations,1,H,H,"지문에서 [수달], [이 동물], [이들], [그들], [구조 대상], [성체], [개체], [새끼], [어미]는 모두 수달(또는 수달의 하위 개체)을 가리킵니다. 반면 [구조자]는 수달을 구조하는 사람(인간)을 가리키므로 나머지와 지시 대상이 다릅니다.

### ANSWER
H"
372,Semantics,Inter-sentence Relations,1,F,F,"F

### ANSWER
F"
373,Semantics,Conjunctions,3,A,A,"### ANSWER
A"
374,Semantics,Inter-sentence Relations,1,G,G,"Setting: leaving work early gives extra free time, so most options describe positive uses of that time. ""좋아하는 프로그램의 생방송을 놓쳤다"" contradicts this since having more free time would allow one to catch a live show, not miss it—making it inconsistent with the context.

### ANSWER
G"
375,Syntax,Argument Structure & Valency,2,D,D,"'다운되다'는 '무엇이 다운되다'처럼 주어 하나만 필요로 하는 한 자리 서술어입니다. 다른 선택지들은 목적어나 부사어를 필수적으로 요구하여 두 자리 이상의 서술어입니다.

### ANSWER
D"
376,Pragmatics,Discourse Principles,1,H,H,"한국어의 우회적 화법에서 ""너는 현명한 결정을 내릴 줄 아는 애야""라는 표현은 표면적으로는 신뢰를 보이는 것 같지만, 실제로는 ""미술 전공은 현명하지 않은 선택""이라는 반대 의견을 모호하게 암시하는 전형적인 간접화법입니다. 직접적으로 반대하지 않으면서도 상대방이 스스로 재고하도록 유도하는 중의적 표현이라는 점에서 가장 적절합니다.

### ANSWER
H"
377,Semantics,Conjunctions,1,B,B,"### ANSWER
B"
549,Syntax,Argument Structure & Valency,2,H,H,"H는 ""습관은 참으로 무서운 거야""에서 '습관'이 '무섭다'의 주체(주어)로 사용되었고, 나머지는 모두 동사의 대상(목적어)으로 사용되었습니다 (예: '벽돌은'도 형태상 주제화되었지만 '색칠했다'의 목적어입니다).

### ANSWER
H"
550,Syntax,Argument Structure & Valency,3,A,E,"본 문제는 표면적으로 보조사(부터, 까지, 조차, 마저, 만, 은/는)가 붙어 주격 조사(이/가) 자리를 대신하는 경우로, 대부분 문장에서 해당 명사가 실제 서술어의 행위 주체(주어) 역할을 한다. 그러나 E의 ""<너마저> 아주 말만 반지르르하구나.""에서 서술어 '반지르르하다'의 실제 주어는 '말'이며, '너마저'는 소유·관련 대상을 나타내는 부분으로 문법적 주어가 아니다.

### ANSWER
E"
551,Syntax,Agreement,1,E,E,"E는 ""-겠-""이 화자의 강한 의지, 즉 아직 일어나지 않은 일(범죄자 검거)을 반드시 완성하겠다는 의도를 나타냅니다. 다른 선지들은 추측이나 가능성을 나타내는 '-겠-' 용법으로 의도와는 거리가 있습니다.

### ANSWER
E"
552,Syntax,Argument Structure & Valency,1,E,E,"E는 ""오늘 <수술> 잘 마쳤니?""에서 '수술'은 주격 조사 없이 쓰였고, 문맥상 ""수술을 마쳤니""라는 의미로 목적어 역할을 하고 있어 주어가 아니다. 나머지는 모두 주격 조사(이/가/은/는/이라도)가 붙어 주어로 쓰였다.

### ANSWER
E"
40,Syntax,Embedded Clauses,2,B,B,"B는 ""사서님, 이 서점의 베스트셀러는 무엇인가요?""로 단순한 의문문이며 안긴 문장(명사절, 관형사절, 부사절, 서술절, 인용절 등)이 없다. 나머지 문장들은 모두 관형사절, 명사절, 인용절, 부사절 또는 서술절을 안고 있는 겹문장이다.

### ANSWER
B"
41,Syntax,Embedded Clauses,3,H,H,"H는 “생각에 잠기곤 하다”처럼 보조 동사 구성(‘-곤 하다’)만 있을 뿐, 명사절·관형절·부사절·인용절·서술절 등 안긴 문장이 존재하지 않는 단순문입니다. 나머지 문장들은 각각 명사절(B, D), 관형절(A, G, J), 부사절(E), 인용절(F, I), 서술절(C)을 포함한 안은 문장입니다.

### ANSWER
H"
42,Syntax,Embedded Clauses,3,D,D,"D의 ""-려고 하다""는 보조동사 구성으로 이루어진 문장이며, 다른 문장들과 달리 명사절, 관형절, 인용절, 서술절, 부사절 등의 안긴문장을 포함하지 않는 홑문장입니다. 나머지는 모두 절을 안고 있는 안은문장입니다.

### ANSWER
D"
43,Syntax,Embedded Clauses,3,G,G,"G는 ""사람 보는 안목이 대단하시다""에서 ""사람 보는""이라는 관형사절이 ""안목""을 수식하며 안겨 있으므로, 이는 관형절을 포함한 안은 문장에 해당한다.

### ANSWER
G"
553,Syntax,Argument Structure & Valency,1,I,I,"""<널>""은 목적격 조사가 붙은 목적어로, 다른 문장들은 주격 조사(이/가/은/도)가 붙은 주어입니다.

### ANSWER
I"
554,Syntax,Argument Structure & Valency,3,I,I,"정답은 ""화분에 손댄 건 <내가> 아니다.""입니다. 이 문장은 '~은 ~가 아니다' 구조로, '내가'는 서술어 '아니다'의 보어(補語)로 쓰인 것이며 문장의 주어가 아닙니다. 나머지 선택지들은 모두 문장의 주체를 나타내는 진짜 주어입니다.

### ANSWER
I"
555,Syntax,Argument Structure & Valency,2,G,G,"G에서 '귀신'은 ""귀신을 본 적 있니?""의 의미로, 목적어 역할을 하며 조사 '을/를'이 생략된 형태입니다. 반면 나머지는 모두 주격 조사(가/은/는/께서)가 붙거나 생략된 주어입니다.

### ANSWER
G"
556,Syntax,Agreement,1,J,J,"### ANSWER
J"
378,Syntax,Argument Structure & Valency,3,I,I,"'퇴보했다'는 ""무엇이 퇴보하다""의 형태로 주어 하나만을 필수 성분으로 요구하는 한 자리 서술어이다. 다른 보기들은 대체로 주어와 목적어(또는 부사어) 등 두 자리 이상을 요구한다.

### ANSWER
I"
379,Semantics,Conjunctions,1,A,A,"### ANSWER
A"
380,Semantics,Conjunctions,1,A,A,"언니가 청소당번인데 실제로는 동생이 하고 있는 상황으로, 예상과 다른 반전이 나타나므로 역접의 의미를 가진 접속어가 필요하다.

### ANSWER
A"
